Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberofThroughputPlants,PercentageOfThroughput
Broiler,Conditions,Tumours/nodules,2009-07,England,8,184431,2,0.004
Broiler,Conditions,Abnormal colour/fevered,2009-08,England,34344,20503286,6,0.168
Broiler,Conditions,Antemortem rejects (cull/ runts),2009-08,England,9029,20503286,6,0.044
Broiler,Conditions,Ascites/Oedema,2009-08,England,33752,20503286,6,0.165
Broiler,Conditions,Bruising/Fractures,2009-08,England,131383,20503286,6,0.641
Broiler,Conditions,Cellulitis,2009-08,England,22813,20503286,6,0.111
Broiler,Conditions,Contamination,2009-08,England,26163,20503286,6,0.128
Broiler,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-08,England,24412,20503286,6,0.119
Broiler,Conditions,Death other than slaughter (uncut/badly bled),2009-08,England,1209,20503286,6,0.006
Broiler,Conditions,Dermatitis,2009-08,England,6208,20503286,6,0.030
Broiler,Conditions,Emaciation,2009-08,England,5544,20503286,6,0.027
Broiler,Conditions,Hepatitis,2009-08,England,68439,20503286,6,0.334
Broiler,Conditions,Joint Lesions,2009-08,England,3026,20503286,6,0.015
Broiler,Conditions,Machine Damage,2009-08,England,200949,20503286,6,0.980
Broiler,Conditions,"Other factory (poor plucking, product requirements not met)",2009-08,England,2293,20503286,6,0.011
Broiler,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-08,England,463,20503286,6,0.002
Broiler,Conditions,Overscald,2009-08,England,22451,20503286,6,0.109
Broiler,Conditions,Pericarditis,2009-08,England,9946,20503286,6,0.049
Broiler,Conditions,Perihepatitis/peritonitis,2009-08,England,12434,20503286,6,0.061
Broiler,Conditions,Respiratory disease (air sacculitis),2009-08,England,2985,20503286,6,0.015
Broiler,Conditions,Salpingitis,2009-08,England,113,20503286,6,0.001
Broiler,Conditions,Tumours/nodules,2009-08,England,2126,20503286,6,0.010
Ducks,Conditions,Abnormal colour/fevered,2009-08,England,3,8866,1,0.034
Ducks,Conditions,Ascites/Oedema,2009-08,England,21,8866,1,0.237
Ducks,Conditions,Bruising/Fractures,2009-08,England,13,8866,1,0.147
Ducks,Conditions,Contamination,2009-08,England,2,8866,1,0.023
Ducks,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-08,England,12,8866,1,0.135
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2009-08,England,1,8866,1,0.011
Ducks,Conditions,Dermatitis,2009-08,England,4,8866,1,0.045
Ducks,Conditions,Emaciation,2009-08,England,12,8866,1,0.135
Ducks,Conditions,Joint Lesions,2009-08,England,13,8866,1,0.147
Ducks,Conditions,Machine Damage,2009-08,England,3,8866,1,0.034
Ducks,Conditions,"Other factory (poor plucking, product requirements not met)",2009-08,England,1,8866,1,0.011
Turkeys,Conditions,Abnormal colour/fevered,2009-08,England,15,3024,1,0.496
Turkeys,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-08,England,7,3024,1,0.231
Turkeys,Conditions,Emaciation,2009-08,England,4,3024,1,0.132
Turkeys,Conditions,Hepatitis,2009-08,England,1,3024,1,0.033
Turkeys,Conditions,Joint Lesions,2009-08,England,9,3024,1,0.298
Turkeys,Conditions,Machine Damage,2009-08,England,1,3024,1,0.033
Turkeys,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-08,England,13,3024,1,0.430
Turkeys,Conditions,Pericarditis,2009-08,England,3,3024,1,0.099
Turkeys,Conditions,Perihepatitis/peritonitis,2009-08,England,1,3024,1,0.033
Turkeys,Conditions,Respiratory disease (air sacculitis),2009-08,England,14,3024,1,0.463
Broiler,Conditions,Abnormal colour/fevered,2009-09,England,47853,25655474,8,0.187
Broiler,Conditions,Antemortem rejects (cull/ runts),2009-09,England,10109,25655474,8,0.039
Broiler,Conditions,Ascites/Oedema,2009-09,England,42538,25655474,8,0.166
Broiler,Conditions,Bruising/Fractures,2009-09,England,302297,25655474,8,1.178
Broiler,Conditions,Cellulitis,2009-09,England,39730,25655474,8,0.155
Broiler,Conditions,Contamination,2009-09,England,36779,25655474,8,0.143
Broiler,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,22112,25655474,8,0.086
Broiler,Conditions,Death other than slaughter (uncut/badly bled),2009-09,England,1433,25655474,8,0.006
Broiler,Conditions,Dermatitis,2009-09,England,10432,25655474,8,0.041
Broiler,Conditions,Emaciation,2009-09,England,6257,25655474,8,0.024
Broiler,Conditions,Hepatitis,2009-09,England,80522,25655474,8,0.314
Broiler,Conditions,Joint Lesions,2009-09,England,5132,25655474,8,0.020
Broiler,Conditions,Machine Damage,2009-09,England,296408,25655474,8,1.155
Broiler,Conditions,"Other factory (poor plucking, product requirements not met)",2009-09,England,5429,25655474,8,0.021
Broiler,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-09,England,458,25655474,8,0.002
Broiler,Conditions,Overscald,2009-09,England,27054,25655474,8,0.105
Broiler,Conditions,Pericarditis,2009-09,England,14309,25655474,8,0.056
Broiler,Conditions,Perihepatitis/peritonitis,2009-09,England,16061,25655474,8,0.063
Broiler,Conditions,Respiratory disease (air sacculitis),2009-09,England,6800,25655474,8,0.027
Broiler,Conditions,Salpingitis,2009-09,England,66,25655474,8,0.000
Broiler,Conditions,Tumours/nodules,2009-09,England,2958,25655474,8,0.012
Ducks,Conditions,Abnormal colour/fevered,2009-09,England,419,706580,1,0.059
Ducks,Conditions,Antemortem rejects (cull/ runts),2009-09,England,16,706580,1,0.002
Ducks,Conditions,Ascites/Oedema,2009-09,England,2538,706580,1,0.359
Ducks,Conditions,Bruising/Fractures,2009-09,England,453,706580,1,0.064
Ducks,Conditions,Cellulitis,2009-09,England,10,706580,1,0.001
Ducks,Conditions,Contamination,2009-09,England,353,706580,1,0.050
Ducks,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,615,706580,1,0.087
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2009-09,England,109,706580,1,0.015
Ducks,Conditions,Dermatitis,2009-09,England,2022,706580,1,0.286
Ducks,Conditions,Emaciation,2009-09,England,1134,706580,1,0.160
Ducks,Conditions,Joint Lesions,2009-09,England,1882,706580,1,0.266
Ducks,Conditions,Machine Damage,2009-09,England,368,706580,1,0.052
Ducks,Conditions,"Other factory (poor plucking, product requirements not met)",2009-09,England,1,706580,1,0.000
Ducks,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-09,England,35,706580,1,0.005
Ducks,Conditions,Overscald,2009-09,England,307,706580,1,0.043
Ducks,Conditions,Pericarditis,2009-09,England,12,706580,1,0.002
Ducks,Conditions,Respiratory disease (air sacculitis),2009-09,England,1067,706580,1,0.151
Ducks,Conditions,Tumours/nodules,2009-09,England,3,706580,1,0.000
Guinea fowl,Conditions,Abnormal colour/fevered,2009-09,England,8,1120,1,0.714
Guinea fowl,Conditions,Bruising/Fractures,2009-09,England,41,1120,1,3.661
Guinea fowl,Conditions,Contamination,2009-09,England,3,1120,1,0.268
Guinea fowl,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,5,1120,1,0.446
Guinea fowl,Conditions,Emaciation,2009-09,England,3,1120,1,0.268
Guinea fowl,Conditions,Hepatitis,2009-09,England,5,1120,1,0.446
Guinea fowl,Conditions,Joint Lesions,2009-09,England,6,1120,1,0.536
Guinea fowl,Conditions,Machine Damage,2009-09,England,4,1120,1,0.357
Guinea fowl,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-09,England,1,1120,1,0.089
Guinea fowl,Conditions,Perihepatitis/peritonitis,2009-09,England,5,1120,1,0.446
Guinea fowl,Conditions,Respiratory disease (air sacculitis),2009-09,England,6,1120,1,0.536
Hens,Conditions,Abnormal colour/fevered,2009-09,England,215,118125,1,0.182
Hens,Conditions,Antemortem rejects (cull/ runts),2009-09,England,4,118125,1,0.003
Hens,Conditions,Ascites/Oedema,2009-09,England,112,118125,1,0.095
Hens,Conditions,Bruising/Fractures,2009-09,England,29,118125,1,0.025
Hens,Conditions,Contamination,2009-09,England,7,118125,1,0.006
Hens,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,186,118125,1,0.157
Hens,Conditions,Death other than slaughter (uncut/badly bled),2009-09,England,40,118125,1,0.034
Hens,Conditions,Dermatitis,2009-09,England,7,118125,1,0.006
Hens,Conditions,Emaciation,2009-09,England,42,118125,1,0.036
Hens,Conditions,Hepatitis,2009-09,England,2,118125,1,0.002
Hens,Conditions,Joint Lesions,2009-09,England,1,118125,1,0.001
Hens,Conditions,Machine Damage,2009-09,England,104,118125,1,0.088
Hens,Conditions,Pericarditis,2009-09,England,1,118125,1,0.001
Hens,Conditions,Perihepatitis/peritonitis,2009-09,England,139,118125,1,0.118
Hens,Conditions,Respiratory disease (air sacculitis),2009-09,England,46,118125,1,0.039
Hens,Conditions,Salpingitis,2009-09,England,179,118125,1,0.152
Hens,Conditions,Tumours/nodules,2009-09,England,104,118125,1,0.088
Other,Conditions,Contamination,2009-09,England,4,1260,1,0.317
Other,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,0,1260,1,0.000
Turkeys,Conditions,Abnormal colour/fevered,2009-09,England,309,61412,1,0.503
Turkeys,Conditions,Bruising/Fractures,2009-09,England,1125,61412,1,1.832
Turkeys,Conditions,Cellulitis,2009-09,England,7,61412,1,0.011
Turkeys,Conditions,Contamination,2009-09,England,43,61412,1,0.070
Turkeys,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-09,England,128,61412,1,0.208
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2009-09,England,5,61412,1,0.008
Turkeys,Conditions,Dermatitis,2009-09,England,66,61412,1,0.107
Turkeys,Conditions,Emaciation,2009-09,England,61,61412,1,0.099
Turkeys,Conditions,Foot Pad Dermatitis,2009-09,England,17,61412,1,0.028
Turkeys,Conditions,Hepatitis,2009-09,England,2075,61412,1,3.379
Turkeys,Conditions,Joint Lesions,2009-09,England,343,61412,1,0.559
Turkeys,Conditions,Machine Damage,2009-09,England,131,61412,1,0.213
Turkeys,Conditions,"Other factory (poor plucking, product requirements not met)",2009-09,England,2,61412,1,0.003
Turkeys,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-09,England,112,61412,1,0.182
Turkeys,Conditions,Overscald,2009-09,England,8,61412,1,0.013
Turkeys,Conditions,Pericarditis,2009-09,England,272,61412,1,0.443
Turkeys,Conditions,Perihepatitis/peritonitis,2009-09,England,19,61412,1,0.031
Turkeys,Conditions,Respiratory disease (air sacculitis),2009-09,England,556,61412,1,0.905
Turkeys,Conditions,Salpingitis,2009-09,England,0,61412,1,0.000
Turkeys,Conditions,Tumours/nodules,2009-09,England,1,61412,1,0.002
Broiler,Conditions,Abnormal colour/fevered,2009-10,England,46584,25765989,9,0.181
Broiler,Conditions,Antemortem rejects (cull/ runts),2009-10,England,10296,25765989,9,0.040
Broiler,Conditions,Ascites/Oedema,2009-10,England,44010,25765989,9,0.171
Broiler,Conditions,Bruising/Fractures,2009-10,England,302974,25765989,9,1.176
Broiler,Conditions,Cellulitis,2009-10,England,45383,25765989,9,0.176
Broiler,Conditions,Contamination,2009-10,England,32496,25765989,9,0.126
Broiler,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-10,England,23080,25765989,9,0.090
Broiler,Conditions,Death other than slaughter (uncut/badly bled),2009-10,England,755,25765989,9,0.003
Broiler,Conditions,Dermatitis,2009-10,England,8768,25765989,9,0.034
Broiler,Conditions,Emaciation,2009-10,England,6608,25765989,9,0.026
Broiler,Conditions,Hepatitis,2009-10,England,79451,25765989,9,0.308
Broiler,Conditions,Joint Lesions,2009-10,England,4582,25765989,9,0.018
Broiler,Conditions,Machine Damage,2009-10,England,286347,25765989,9,1.111
Broiler,Conditions,"Other factory (poor plucking, product requirements not met)",2009-10,England,2001,25765989,9,0.008
Broiler,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-10,England,381,25765989,9,0.001
Broiler,Conditions,Overscald,2009-10,England,19924,25765989,9,0.077
Broiler,Conditions,Pericarditis,2009-10,England,12734,25765989,9,0.049
Broiler,Conditions,Perihepatitis/peritonitis,2009-10,England,27752,25765989,9,0.108
Broiler,Conditions,Respiratory disease (air sacculitis),2009-10,England,21721,25765989,9,0.084
Broiler,Conditions,Salpingitis,2009-10,England,280,25765989,9,0.001
Broiler,Conditions,Tumours/nodules,2009-10,England,3458,25765989,9,0.013
Ducks,Conditions,Abnormal colour/fevered,2009-10,England,516,605904,1,0.085
Ducks,Conditions,Ascites/Oedema,2009-10,England,2692,605904,1,0.444
Ducks,Conditions,Bruising/Fractures,2009-10,England,390,605904,1,0.064
Ducks,Conditions,Cellulitis,2009-10,England,19,605904,1,0.003
Ducks,Conditions,Contamination,2009-10,England,244,605904,1,0.040
Ducks,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-10,England,522,605904,1,0.086
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2009-10,England,86,605904,1,0.014
Ducks,Conditions,Dermatitis,2009-10,England,2674,605904,1,0.441
Ducks,Conditions,Emaciation,2009-10,England,1145,605904,1,0.189
Ducks,Conditions,Hepatitis,2009-10,England,0,605904,1,0.000
Ducks,Conditions,Joint Lesions,2009-10,England,1843,605904,1,0.304
Ducks,Conditions,Machine Damage,2009-10,England,236,605904,1,0.039
Ducks,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-10,England,35,605904,1,0.006
Ducks,Conditions,Pericarditis,2009-10,England,378,605904,1,0.062
Ducks,Conditions,Perihepatitis/peritonitis,2009-10,England,3,605904,1,0.000
Ducks,Conditions,Respiratory disease (air sacculitis),2009-10,England,832,605904,1,0.137
Ducks,Conditions,Salpingitis,2009-10,England,1,605904,1,0.000
Ducks,Conditions,Tumours/nodules,2009-10,England,3,605904,1,0.000
Geese,Conditions,Abnormal colour/fevered,2009-10,England,4,13825,2,0.029
Geese,Conditions,Ascites/Oedema,2009-10,England,5,13825,2,0.036
Geese,Conditions,Bruising/Fractures,2009-10,England,17,13825,2,0.123
Geese,Conditions,Contamination,2009-10,England,9,13825,2,0.065
Geese,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-10,England,8,13825,2,0.058
Geese,Conditions,Dermatitis,2009-10,England,6,13825,2,0.043
Geese,Conditions,Joint Lesions,2009-10,England,7,13825,2,0.051
Geese,Conditions,Machine Damage,2009-10,England,6,13825,2,0.043
Geese,Conditions,Perihepatitis/peritonitis,2009-10,England,5,13825,2,0.036
Geese,Conditions,Salpingitis,2009-10,England,9,13825,2,0.065
Geese,Conditions,Tumours/nodules,2009-10,England,3,13825,2,0.022
Hens,Conditions,Abnormal colour/fevered,2009-10,England,3363,1195365,1,0.281
Hens,Conditions,Antemortem rejects (cull/ runts),2009-10,England,31,1195365,1,0.003
Hens,Conditions,Ascites/Oedema,2009-10,England,1073,1195365,1,0.090
Hens,Conditions,Bruising/Fractures,2009-10,England,545,1195365,1,0.046
Hens,Conditions,Cellulitis,2009-10,England,12,1195365,1,0.001
Hens,Conditions,Contamination,2009-10,England,1124,1195365,1,0.094
Hens,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-10,England,1897,1195365,1,0.159
Hens,Conditions,Death other than slaughter (uncut/badly bled),2009-10,England,173,1195365,1,0.014
Hens,Conditions,Dermatitis,2009-10,England,71,1195365,1,0.006
Hens,Conditions,Emaciation,2009-10,England,455,1195365,1,0.038
Hens,Conditions,Hepatitis,2009-10,England,23,1195365,1,0.002
Hens,Conditions,Joint Lesions,2009-10,England,2,1195365,1,0.000
Hens,Conditions,Machine Damage,2009-10,England,1400,1195365,1,0.117
Hens,Conditions,"Other factory (poor plucking, product requirements not met)",2009-10,England,38,1195365,1,0.003
Hens,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-10,England,3,1195365,1,0.000
Hens,Conditions,Overscald,2009-10,England,1322,1195365,1,0.111
Hens,Conditions,Pericarditis,2009-10,England,29,1195365,1,0.002
Hens,Conditions,Perihepatitis/peritonitis,2009-10,England,1906,1195365,1,0.159
Hens,Conditions,Respiratory disease (air sacculitis),2009-10,England,63,1195365,1,0.005
Hens,Conditions,Salpingitis,2009-10,England,2716,1195365,1,0.227
Hens,Conditions,Tumours/nodules,2009-10,England,1125,1195365,1,0.094
Turkeys,Conditions,Abnormal colour/fevered,2009-10,England,572,64028,2,0.893
Turkeys,Conditions,Antemortem rejects (cull/ runts),2009-10,England,1,64028,2,0.002
Turkeys,Conditions,Bruising/Fractures,2009-10,England,1465,64028,2,2.288
Turkeys,Conditions,Cellulitis,2009-10,England,9,64028,2,0.014
Turkeys,Conditions,Contamination,2009-10,England,9,64028,2,0.014
Turkeys,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-10,England,66,64028,2,0.103
Turkeys,Conditions,Death other than slaughter (uncut/badly bled),2009-10,England,13,64028,2,0.020
Turkeys,Conditions,Dermatitis,2009-10,England,60,64028,2,0.094
Turkeys,Conditions,Emaciation,2009-10,England,147,64028,2,0.230
Turkeys,Conditions,Hepatitis,2009-10,England,806,64028,2,1.259
Turkeys,Conditions,Joint Lesions,2009-10,England,1231,64028,2,1.923
Turkeys,Conditions,Machine Damage,2009-10,England,101,64028,2,0.158
Turkeys,Conditions,"Other factory (poor plucking, product requirements not met)",2009-10,England,0,64028,2,0.000
Turkeys,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-10,England,164,64028,2,0.256
Turkeys,Conditions,Pericarditis,2009-10,England,665,64028,2,1.039
Turkeys,Conditions,Perihepatitis/peritonitis,2009-10,England,19,64028,2,0.030
Turkeys,Conditions,Respiratory disease (air sacculitis),2009-10,England,2021,64028,2,3.156
Turkeys,Conditions,Tumours/nodules,2009-10,England,1,64028,2,0.002
Broiler,Conditions,Abnormal colour/fevered,2009-11,England,59328,31072805,18,0.191
Broiler,Conditions,Antemortem rejects (cull/ runts),2009-11,England,11939,31072805,18,0.038
Broiler,Conditions,Ascites/Oedema,2009-11,England,67158,31072805,18,0.216
Broiler,Conditions,Bruising/Fractures,2009-11,England,284042,31072805,18,0.914
Broiler,Conditions,Cellulitis,2009-11,England,49609,31072805,18,0.160
Broiler,Conditions,Contamination,2009-11,England,29038,31072805,18,0.093
Broiler,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,27666,31072805,18,0.089
Broiler,Conditions,Death other than slaughter (uncut/badly bled),2009-11,England,944,31072805,18,0.003
Broiler,Conditions,Dermatitis,2009-11,England,8680,31072805,18,0.028
Broiler,Conditions,Emaciation,2009-11,England,8834,31072805,18,0.028
Broiler,Conditions,Foot Pad Dermatitis,2009-11,England,640,31072805,18,0.002
Broiler,Conditions,Hepatitis,2009-11,England,103137,31072805,18,0.332
Broiler,Conditions,Joint Lesions,2009-11,England,5137,31072805,18,0.017
Broiler,Conditions,Machine Damage,2009-11,England,299190,31072805,18,0.963
Broiler,Conditions,Newcastle disease,2009-11,England,0,31072805,18,0.000
Broiler,Conditions,"Other factory (poor plucking, product requirements not met)",2009-11,England,1726,31072805,18,0.006
Broiler,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-11,England,496,31072805,18,0.002
Broiler,Conditions,Overscald,2009-11,England,16433,31072805,18,0.053
Broiler,Conditions,Pericarditis,2009-11,England,12119,31072805,18,0.039
Broiler,Conditions,Perihepatitis/peritonitis,2009-11,England,24414,31072805,18,0.079
Broiler,Conditions,Respiratory disease (air sacculitis),2009-11,England,59825,31072805,18,0.193
Broiler,Conditions,Salpingitis,2009-11,England,130,31072805,18,0.000
Broiler,Conditions,Tumours/nodules,2009-11,England,7247,31072805,18,0.023
Ducks,Conditions,Abnormal colour/fevered,2009-11,England,1100,1452302,5,0.076
Ducks,Conditions,Antemortem rejects (cull/ runts),2009-11,England,0,1452302,5,0.000
Ducks,Conditions,Ascites/Oedema,2009-11,England,10011,1452302,5,0.689
Ducks,Conditions,Bruising/Fractures,2009-11,England,507,1452302,5,0.035
Ducks,Conditions,Cellulitis,2009-11,England,66,1452302,5,0.005
Ducks,Conditions,Contamination,2009-11,England,873,1452302,5,0.060
Ducks,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,910,1452302,5,0.063
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2009-11,England,280,1452302,5,0.019
Ducks,Conditions,Dermatitis,2009-11,England,5162,1452302,5,0.355
Ducks,Conditions,Emaciation,2009-11,England,1848,1452302,5,0.127
Ducks,Conditions,Hepatitis,2009-11,England,3,1452302,5,0.000
Ducks,Conditions,Joint Lesions,2009-11,England,2245,1452302,5,0.155
Ducks,Conditions,Machine Damage,2009-11,England,325,1452302,5,0.022
Ducks,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-11,England,56,1452302,5,0.004
Ducks,Conditions,Overscald,2009-11,England,3,1452302,5,0.000
Ducks,Conditions,Pericarditis,2009-11,England,2478,1452302,5,0.171
Ducks,Conditions,Perihepatitis/peritonitis,2009-11,England,344,1452302,5,0.024
Ducks,Conditions,Respiratory disease (air sacculitis),2009-11,England,3013,1452302,5,0.207
Ducks,Conditions,Salpingitis,2009-11,England,5361,1452302,5,0.369
Ducks,Conditions,Tumours/nodules,2009-11,England,101,1452302,5,0.007
Geese,Conditions,Abnormal colour/fevered,2009-11,England,10,26020,3,0.038
Geese,Conditions,Ascites/Oedema,2009-11,England,2,26020,3,0.008
Geese,Conditions,Bruising/Fractures,2009-11,England,1,26020,3,0.004
Geese,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,1,26020,3,0.004
Geese,Conditions,Emaciation,2009-11,England,24,26020,3,0.092
Geese,Conditions,Joint Lesions,2009-11,England,16,26020,3,0.061
Geese,Conditions,Machine Damage,2009-11,England,12,26020,3,0.046
Geese,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-11,England,1,26020,3,0.004
Geese,Conditions,Overscald,2009-11,England,5,26020,3,0.019
Geese,Conditions,Perihepatitis/peritonitis,2009-11,England,1,26020,3,0.004
Geese,Conditions,Respiratory disease (air sacculitis),2009-11,England,4,26020,3,0.015
Geese,Conditions,Salpingitis,2009-11,England,2,26020,3,0.008
Geese,Conditions,Tumours/nodules,2009-11,England,2,26020,3,0.008
Hens,Conditions,Abnormal colour/fevered,2009-11,England,3208,1429151,5,0.224
Hens,Conditions,Antemortem rejects (cull/ runts),2009-11,England,1,1429151,5,0.000
Hens,Conditions,Ascites/Oedema,2009-11,England,1430,1429151,5,0.100
Hens,Conditions,Bruising/Fractures,2009-11,England,1222,1429151,5,0.086
Hens,Conditions,Cellulitis,2009-11,England,135,1429151,5,0.009
Hens,Conditions,Contamination,2009-11,England,691,1429151,5,0.048
Hens,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,5506,1429151,5,0.385
Hens,Conditions,Death other than slaughter (uncut/badly bled),2009-11,England,121,1429151,5,0.008
Hens,Conditions,Dermatitis,2009-11,England,267,1429151,5,0.019
Hens,Conditions,Emaciation,2009-11,England,1138,1429151,5,0.080
Hens,Conditions,Hepatitis,2009-11,England,38,1429151,5,0.003
Hens,Conditions,Joint Lesions,2009-11,England,2,1429151,5,0.000
Hens,Conditions,Machine Damage,2009-11,England,1507,1429151,5,0.105
Hens,Conditions,"Other factory (poor plucking, product requirements not met)",2009-11,England,83,1429151,5,0.006
Hens,Conditions,"Other farm (Jaundice, Oregon, white muscle, congenital malformations)",2009-11,England,16,1429151,5,0.001
Hens,Conditions,Overscald,2009-11,England,993,1429151,5,0.069
Hens,Conditions,Pericarditis,2009-11,England,11,1429151,5,0.001
Hens,Conditions,Perihepatitis/peritonitis,2009-11,England,2263,1429151,5,0.158
Hens,Conditions,Respiratory disease (air sacculitis),2009-11,England,71,1429151,5,0.005
Hens,Conditions,Salpingitis,2009-11,England,2532,1429151,5,0.177
Hens,Conditions,Tumours/nodules,2009-11,England,894,1429151,5,0.063
Other,Conditions,Abnormal colour/fevered,2009-11,England,23,10420,2,0.221
Other,Conditions,Ascites/Oedema,2009-11,England,9,10420,2,0.086
Other,Conditions,Bruising/Fractures,2009-11,England,5,10420,2,0.048
Other,Conditions,Contamination,2009-11,England,1,10420,2,0.010
Other,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,18,10420,2,0.173
Other,Conditions,Dermatitis,2009-11,England,2,10420,2,0.019
Other,Conditions,Emaciation,2009-11,England,8,10420,2,0.077
Other,Conditions,Pericarditis,2009-11,England,3,10420,2,0.029
Quail,Conditions,Abnormal colour/fevered,2009-11,England,7,2270,1,0.308
Quail,Conditions,Ascites/Oedema,2009-11,England,3,2270,1,0.132
Quail,Conditions,Dead on Arrival/ Death in the lairage (DOA),2009-11,England,0,2270,1,0.000
Quail,Conditions,Death other than slaughter (uncut/badly bled),2009-11,England,1,2270,1,0.044
Quail,Conditions,Machine Damage,2009-11,England,2,2270,1,0.088
Quail,Conditions,Perihepatitis/peritonitis,2009-11,England,6,2270,1,0.264
Quail,Conditions,Salpingitis,2009-11,England,7,2270,1,0.308
Quail,Conditions,Tumours/nodules,2009-11,England,4,2270,1,0.176
Turkeys,Conditions,Abnormal colour/fevered,2009-11,England,1735,620411,10,0.280
Turkeys,Conditions,Antemortem rejects (cull/ runts),2009-11,England,0,620411,10,0.000
Turkeys,Conditions,Ascites/Oedema,2009-11,England,73,620411,10,0.012
Turkeys,Conditions,Bruising/Fractures,2009-11,England,1293,620411,10,0.208
